date,value
2016-04-12,3.4812
2016-04-13,3.5676
2016-04-14,3.59
2016-04-15,3.5716
2016-04-18,3.5748
2016-04-19,3.5984
2016-04-20,3.624
2016-04-21,3.6224
2016-04-22,3.6248
2016-04-25,3.6072
2016-04-26,3.6068
2016-04-27,3.6068
2016-04-28,3.614
2016-04-29,3.5088
2016-05-02,3.5212
2016-05-03,3.4744
2016-05-04,3.4556
2016-05-05,3.4932
2016-05-06,3.468
2016-05-09,3.4864
2016-05-10,3.5264
2016-05-11,3.5104
2016-05-12,3.4932
2016-05-13,3.5216
2016-05-17,3.5152
2016-05-18,3.5308
2016-05-19,3.4952
2016-05-20,3.546
2016-05-23,3.5364
2016-05-24,3.5972
2016-05-25,3.6192
2016-05-26,3.6176
2016-05-27,3.642
2016-05-30,3.648
2016-05-31,3.636
2016-06-01,3.6148
2016-06-02,3.62
2016-06-03,3.576
2016-06-06,3.5996
2016-06-07,3.6332
2016-06-08,3.622
2016-06-09,3.6268
2016-06-10,3.594
2016-06-13,3.5532
2016-06-14,3.5324
2016-06-15,3.546
2016-06-16,3.5384
2016-06-17,3.5256
2016-06-20,3.594
2016-06-21,3.6028
2016-06-22,3.6072
2016-06-23,3.6188
2016-06-24,3.5508
2016-06-27,3.4804
2016-06-28,3.5188
2016-06-29,3.59
2016-06-30,3.62
2016-07-01,3.6396
2016-07-04,3.6444
2016-07-05,3.6172
2016-07-06,3.6008
2016-07-07,3.6284
2016-07-08,3.6784
2016-07-11,3.7228
2016-07-12,3.7472
2016-07-13,3.724
2016-07-14,3.756
2016-07-15,3.7616
2016-07-18,3.7672
2016-07-19,3.7724
2016-07-20,3.7992
2016-07-21,3.792
2016-07-22,3.7976
2016-07-25,3.7896
2016-07-26,3.7904
2016-07-27,3.7928
2016-07-28,3.7536
2016-07-29,3.7596
2016-08-01,3.7564
2016-08-02,3.7048
2016-08-03,3.7196
2016-08-04,3.7524
2016-08-05,3.8008
2016-08-08,3.806
2016-08-09,3.818
2016-08-10,3.7896
2016-08-11,3.8172
2016-08-12,3.81
2016-08-15,3.8228
2016-08-16,3.7804
2016-08-17,3.766
2016-08-18,3.77
2016-08-19,3.7664
2016-08-22,3.754
2016-08-23,3.7784
2016-08-24,3.794
2016-08-25,3.7748
2016-08-26,3.79
2016-08-29,3.8028
2016-08-30,3.804
2016-08-31,3.7872
2016-09-01,3.7768
2016-09-02,3.8308
2016-09-05,3.838
2016-09-06,3.8216
2016-09-07,3.8296
2016-09-08,3.8212
2016-09-09,3.7872
2016-09-12,3.7448
2016-09-13,3.7104
2016-09-14,3.7088
2016-09-15,3.74
2016-09-16,3.7428
2016-09-19,3.7724
2016-09-20,3.772
2016-09-21,3.79
2016-09-22,3.8288
2016-09-23,3.8204
2016-09-26,3.762
2016-09-27,3.7904
2016-09-28,3.7944
2016-09-29,3.8028
2016-09-30,3.8048
2016-10-04,3.8272
2016-10-05,3.8084
2016-10-06,3.8052
2016-10-07,3.7996
2016-10-10,3.83
2016-10-11,3.8076
2016-10-12,3.8172
2016-10-13,3.78
2016-10-14,3.8204
2016-10-17,3.8024
2016-10-18,3.8348
2016-10-19,3.8544
2016-10-20,3.8616
2016-10-21,3.8788
2016-10-24,3.8908
2016-10-25,3.8816
2016-10-26,3.87
2016-10-27,3.8608
2016-10-28,3.8476
2016-10-31,3.8272
2016-11-01,3.7692
2016-11-02,3.728
2016-11-03,3.7204
2016-11-04,3.708
2016-11-07,3.7852
2016-11-08,3.7972
2016-11-09,3.8512
2016-11-10,3.8692
2016-11-11,3.8628
2016-11-14,3.9004
2016-11-15,3.9128
2016-11-16,3.934
2016-11-17,3.9592
2016-11-18,3.96
2016-11-21,3.9764
2016-11-22,3.9828
2016-11-23,4.0016
2016-11-24,4.0136
2016-11-25,4.0132
2016-11-28,4.0032
2016-11-29,4.0024
2016-11-30,4.018
2016-12-01,3.9832
2016-12-02,3.9636
2016-12-05,3.9696
2016-12-06,3.9736
2016-12-07,3.998
2016-12-08,4.086
2016-12-09,4.1292
2016-12-12,4.104
2016-12-13,4.1132
2016-12-14,4.0992
2016-12-15,4.1704
2016-12-16,4.1512
2016-12-19,4.1468
2016-12-20,4.1748
2016-12-21,4.158
2016-12-22,4.1284
2016-12-23,4.1328
2016-12-27,4.1476
2016-12-28,4.164
2016-12-29,4.1212
2016-12-30,4.1156
2017-01-02,4.1424
2017-01-03,4.1624
2017-01-04,4.1744
2017-01-05,4.1444
2017-01-06,4.1692
2017-01-09,4.1588
2017-01-10,4.1636
2017-01-11,4.1744
2017-01-12,4.1224
2017-01-13,4.1692
2017-01-16,4.1564
2017-01-17,4.1208
2017-01-18,4.1332
2017-01-19,4.1432
2017-01-20,4.1368
2017-01-23,4.1032
2017-01-24,4.1228
2017-01-25,4.166
2017-01-26,4.1976
2017-01-27,4.1772
2017-01-30,4.1384
2017-01-31,4.0952
2017-02-01,4.1312
2017-02-02,4.1248
2017-02-03,4.1556
2017-02-06,4.1616
2017-02-07,4.1792
2017-02-08,4.1744
2017-02-09,4.2176
2017-02-10,4.2328
2017-02-13,4.2744
2017-02-14,4.2788
2017-02-15,4.2988
2017-02-16,4.2724
2017-02-17,4.2848
2017-02-20,4.3032
2017-02-21,4.3396
2017-02-22,4.346
2017-02-23,4.3328
2017-02-24,4.3136
2017-02-27,4.3044
2017-02-28,4.3028
2017-03-01,4.3672
2017-03-02,4.3612
2017-03-03,4.3352
2017-03-06,4.3164
2017-03-07,4.3188
2017-03-08,4.3252
2017-03-09,4.3048
2017-03-10,4.2816
2017-03-13,4.3056
2017-03-14,4.2968
2017-03-15,4.3232
2017-03-16,4.3248
2017-03-17,4.3232
2017-03-20,4.3244
2017-03-21,4.2636
2017-03-22,4.2472
2017-03-23,4.2776
2017-03-24,4.2632
2017-03-27,4.2236
2017-03-28,4.2588
2017-03-29,4.3028
2017-03-30,4.3248
2017-03-31,4.3304
2017-04-03,4.3188
2017-04-04,4.3284
2017-04-05,4.3464
2017-04-06,4.3328
2017-04-07,4.3432
2017-04-10,4.3416
2017-04-11,4.3224
2017-04-12,4.3248
2017-04-13,4.3232
2017-04-18,4.2792
2017-04-19,4.2868
2017-04-20,4.274
2017-04-21,4.3044
2017-04-24,4.2988
2017-04-25,4.2964
2017-04-26,4.332
2017-04-27,4.318
2017-04-28,4.3048
2017-05-02,4.316
2017-05-03,4.306
2017-05-04,4.3044
2017-05-05,4.296
2017-05-08,4.3252
2017-05-09,4.3452
2017-05-10,4.35
2017-05-11,4.3364
2017-05-12,4.3288
2017-05-15,4.3316
2017-05-16,4.2988
2017-05-17,4.2328
2017-05-18,4.2152
2017-05-19,4.2264
2017-05-22,4.2344
2017-05-23,4.2352
2017-05-24,4.2544
2017-05-25,4.2628
2017-05-26,4.2676
2017-05-29,4.2704
2017-05-30,4.2612
2017-05-31,4.2396
2017-06-01,4.2684
2017-06-02,4.2804
2017-06-06,4.27
2017-06-07,4.2724
2017-06-08,4.2868
2017-06-09,4.3152
2017-06-12,4.2792
2017-06-13,4.296
2017-06-14,4.2796
2017-06-15,4.2884
2017-06-16,4.2812
2017-06-19,4.328
2017-06-20,4.3208
2017-06-21,4.3044
2017-06-22,4.31
2017-06-23,4.2976
2017-06-26,4.3048
2017-06-27,4.27
2017-06-28,4.2576
2017-06-29,4.2064
2017-06-30,4.212
2017-07-03,4.2396
2017-07-04,4.2488
2017-07-05,4.2356
2017-07-06,4.2028
2017-07-07,4.2028
2017-07-10,4.2172
2017-07-11,4.1944
2017-07-12,4.2488
2017-07-13,4.2668
2017-07-14,4.2604
2017-07-17,4.2664
2017-07-18,4.2248
2017-07-19,4.2664
2017-07-20,4.2324
2017-07-21,4.2176
2017-07-24,4.216
2017-07-25,4.2332
2017-07-26,4.242
2017-07-27,4.2404
2017-07-28,4.1864
2017-07-31,4.1808
2017-08-01,4.1936
2017-08-02,4.1692
2017-08-03,4.164
2017-08-04,4.2104
2017-08-07,4.204
2017-08-08,4.2312
2017-08-09,4.1964
2017-08-10,4.1676
2017-08-11,4.1256
2017-08-14,4.17
2017-08-15,4.184
2017-08-16,4.2052
2017-08-17,4.1744
2017-08-18,4.1428
2017-08-21,4.114
2017-08-22,4.164
2017-08-24,4.1376
2017-08-25,4.1296
2017-08-28,4.0992
2017-08-29,4.068
2017-08-30,4.116
2017-08-31,4.1536
2017-09-01,4.1744
2017-09-04,4.1476
2017-09-05,4.1428
2017-09-06,4.138
2017-09-07,4.124
2017-09-08,4.126
2017-09-11,4.1748
2017-09-12,4.1928
2017-09-13,4.21
2017-09-14,4.2188
2017-09-15,4.1964
2017-09-18,4.2144
2017-09-19,4.2108
2017-09-20,4.2072
2017-09-21,4.2172
2017-09-22,4.2052
2017-09-25,4.2268
2017-09-26,4.2548
2017-09-27,4.264
2017-09-28,4.2632
2017-09-29,4.2756
2017-10-02,4.3112
2017-10-04,4.326
2017-10-05,4.3508
2017-10-06,4.3392
2017-10-09,4.3404
2017-10-10,4.3264
2017-10-11,4.3208
2017-10-12,4.3264
2017-10-13,4.3408
2017-10-16,4.3528
2017-10-17,4.3588
2017-10-18,4.3628
2017-10-19,4.3272
2017-10-20,4.3628
2017-10-23,4.3768
2017-10-24,4.3628
2017-10-25,4.3224
2017-10-26,4.3808
2017-10-27,4.4344
2017-10-30,4.4108
2017-11-01,4.446
2017-11-02,4.4248
2017-11-03,4.4492
2017-11-06,4.458
2017-11-07,4.4664
2017-11-08,4.458
2017-11-09,4.4188
2017-11-10,4.4048
2017-11-13,4.4012
2017-11-14,4.3512
2017-11-15,4.3296
2017-11-16,4.3692
2017-11-17,4.3604
2017-11-20,4.3884
2017-11-21,4.4228
2017-11-22,4.4076
2017-11-23,4.3908
2017-11-24,4.3724
2017-11-27,4.362
2017-11-28,4.3924
2017-11-29,4.4048
2017-11-30,4.3952
2017-12-01,4.3492
2017-12-04,4.4224
2017-12-05,4.423
2017-12-06,4.403
2017-12-07,4.4096
2017-12-08,4.4404
2017-12-11,4.4436
2017-12-12,4.4844
2017-12-13,4.48
2017-12-14,4.4638
2017-12-15,4.4728
2017-12-18,4.5
2017-12-19,4.4816
2017-12-20,4.4524
2017-12-21,4.4732
2017-12-22,4.4776
2017-12-27,4.4768
2017-12-28,4.4616
2017-12-29,4.4636
2018-01-02,4.444
2018-01-03,4.4888
2018-01-04,4.5048
2018-01-05,4.5376
2018-01-08,4.5688
2018-01-09,4.6024
2018-01-10,4.5728
2018-01-11,4.5576
2018-01-12,4.5696
2018-01-15,4.5448
2018-01-16,4.564
2018-01-17,4.5568
2018-01-18,4.56
2018-01-19,4.576
2018-01-22,4.592
2018-01-23,4.6104
2018-01-24,4.5744
2018-02-22,4.3984
2018-02-23,4.412
2018-02-26,4.4576
2018-02-27,4.472
2018-02-28,4.4432
2018-03-01,4.4064
2018-03-02,4.2984
2018-03-05,4.3432
2018-03-06,4.34
2018-03-07,4.344
2018-03-08,4.384
2018-03-09,4.4304
2018-03-12,4.4496
2018-03-13,4.412
2018-03-14,4.4
2018-03-15,4.4224
2018-03-16,4.432
2018-03-19,4.3576
2018-03-20,4.396
2018-03-21,4.4072
2018-03-22,4.3248
2018-03-23,4.2416
2018-03-26,4.192
2018-03-27,4.2792
2018-03-28,4.2384
2018-03-29,4.2832
2018-04-03,4.2488
2018-04-04,4.2416
2018-04-05,4.364
2018-04-06,4.3
2018-04-09,4.3096
2018-04-10,4.3264
2018-04-11,4.3032
2018-04-12,4.3432
2018-04-13,4.3376
2018-04-16,4.3256
2018-04-17,4.3768
2018-04-18,4.3848
2018-04-19,4.3712
2018-04-20,4.3664
2018-04-23,4.3904
2018-04-24,4.3776
2018-04-25,4.3376
2018-04-26,4.4016
2018-04-27,4.4184
2018-04-30,4.436
2018-05-02,4.4384
2018-05-03,4.3832
2018-05-04,4.4592
2018-05-07,4.4872
2018-05-08,4.4968
2018-05-09,4.5088
2018-05-10,4.5504
2018-05-11,4.5472
2018-05-14,4.552
2018-05-15,4.5432
2018-05-16,4.5824
2018-05-17,4.5944
2018-05-18,4.5848
2018-05-22,4.6176
2018-05-23,4.5984
2018-05-24,4.5824
2018-05-25,4.6192
2018-05-28,4.6224
2018-05-29,4.6
2018-05-30,4.5944
2018-05-31,4.5856
2018-06-01,4.6168
2018-06-04,4.632
2018-06-05,4.628
2018-06-06,4.6296
2018-06-07,4.616
2018-06-08,4.6208
2018-06-11,4.6384
2018-06-12,4.6456
2018-06-13,4.6544
2018-06-14,4.696
2018-06-15,4.6624
2018-06-18,4.6608
2018-06-19,4.6328
2018-06-20,4.6528
2018-06-21,4.6204
2018-06-22,4.6312
2018-06-25,4.5232
2018-06-26,4.5492
2018-06-27,4.5864
2018-06-28,4.5524
2018-06-29,4.5732
2018-07-02,4.5416
2018-07-03,4.5616
2018-07-04,4.5532
2018-07-05,4.544
2018-07-06,4.5688
2018-07-09,4.6072
2018-07-10,4.6252
2018-07-11,4.5912
2018-07-12,4.6208
2018-07-13,4.6472
2018-07-16,4.62
2018-07-17,4.6376
2018-07-18,4.6688
2018-07-19,4.6704
2018-07-20,4.6496
2018-07-23,4.6384
2018-07-24,4.6792
2018-07-25,4.6832
2018-07-26,4.7176
2018-07-27,4.7184
2018-07-30,4.6672
2018-07-31,4.6752
2018-08-01,4.676
2018-08-02,4.6776
2018-08-03,4.7104
2018-08-06,4.7264
2018-08-07,4.748
2018-08-08,4.7408
2018-08-09,4.7584
2018-08-10,4.7624
2018-08-13,4.744
2018-08-14,4.7672
2018-08-15,4.7208
2018-08-16,4.744
2018-08-17,4.7312
2018-08-20,4.7504
2018-08-21,4.7424
2018-08-22,4.7256
2018-08-23,4.7136
2018-08-24,4.724
2018-08-27,4.7488
2018-08-28,4.7296
2018-08-29,4.756
2018-08-30,4.7456
2018-08-31,4.7448
2018-09-03,4.7512
2018-09-04,4.7336
2018-09-05,4.6792
2018-09-06,4.6656
2018-09-07,4.688
2018-09-10,4.676
2018-09-11,4.6784
2018-09-12,4.6848
2018-09-13,4.684
2018-09-14,4.7072
2018-09-17,4.6896
2018-09-18,4.7088
2018-09-19,4.7232
2018-09-20,4.7272
2018-09-21,4.7472
2018-09-24,4.708
2018-09-25,4.724
2018-09-26,4.74
2018-09-27,4.7664
2018-09-28,4.7688
2018-10-01,4.8024
2018-10-02,4.7792
2018-10-04,4.7416
2018-10-05,4.7112
2018-10-08,4.6936
2018-10-09,4.708
2018-10-10,4.6112
2018-10-11,4.4872
2018-10-12,4.5032
2018-10-15,4.5
2018-10-16,4.5464
2018-10-17,4.5608
2018-10-18,4.5328
2018-10-19,4.5368
2018-10-22,4.528
2018-10-23,4.44
2018-10-24,4.4488
2018-10-25,4.4576
2018-10-26,4.3952
2018-10-29,4.4192
2018-10-30,4.412
2018-10-31,4.5112
2018-11-01,4.516
2018-11-02,4.5176
2018-11-05,4.5224
2018-11-06,4.536
2018-11-07,4.5824
2018-11-08,4.6112
2018-11-09,4.5872
2018-11-12,4.5528
2018-11-13,4.5632
2018-11-14,4.5104
2018-11-15,4.5
2018-11-16,4.4928
2018-11-19,4.4544
2018-11-20,4.3984
2018-11-21,4.4296
2018-11-22,4.3864
2018-11-23,4.4192
2018-11-26,4.4496
2018-11-27,4.4744
2018-11-28,4.5
2018-11-29,4.5216
2018-11-30,4.5416
2018-12-03,4.5968
2018-12-04,4.5688
2018-12-05,4.4928
2018-12-06,4.3664
2018-12-07,4.4024
2018-12-10,4.312
2018-12-11,4.3976
2018-12-12,4.4368
2018-12-13,4.4104
2018-12-14,4.3888
2018-12-17,4.3208
2018-12-18,4.2664
2018-12-19,4.2544
2018-12-20,4.1472
2018-12-21,4.1352
2018-12-27,4.0824
2018-12-28,4.164
2019-01-02,4.1944
2019-01-03,4.1416
2019-01-04,4.2288
2019-01-07,4.2568
2019-01-08,4.2728
2019-01-09,4.2984
2019-01-10,4.3168
2019-01-11,4.328
2019-01-14,4.3128
2019-01-15,4.364
2019-01-16,4.396
2019-01-17,4.3984
2019-01-18,4.4752
2019-01-21,4.4624
2019-01-22,4.4408
2019-01-23,4.4088
2019-01-24,4.4424
2019-01-25,4.4712
2019-01-28,4.4184
2019-01-29,4.4344
2019-01-30,4.4632
2019-01-31,4.504
2019-02-01,4.5072
2019-02-04,4.528
2019-02-05,4.5752
2019-02-06,4.5776
2019-02-07,4.516
2019-02-08,4.5088
2019-02-11,4.5576
2019-02-12,4.5936
2019-02-13,4.6128
2019-02-14,4.6016
2019-02-15,4.6544
2019-02-18,4.6568
2019-02-19,4.6456
2019-02-20,4.664
2019-02-21,4.656
2019-02-22,4.684
2019-02-25,4.7088
2019-02-26,4.6912
2019-02-27,4.672
2019-02-28,4.664
2019-03-01,4.6672
2019-03-04,4.688
2019-03-05,4.7032
2019-03-06,4.6824
2019-03-07,4.6792
2019-03-08,4.6256
2019-03-11,4.6904
2019-03-12,4.696
2019-03-13,4.7152
2019-03-14,4.7176
2019-03-15,4.7392
2019-03-18,4.7392
2019-03-19,4.7672
2019-03-20,4.7136
2019-03-21,4.748
2019-03-22,4.708
2019-03-25,4.6776
2019-03-26,4.7232
2019-03-27,4.7128
2019-03-28,4.7272
2019-03-29,4.7664
2019-04-01,4.8224
2019-04-02,4.8368
2019-04-03,4.8616
2019-04-04,4.8504
2019-04-05,4.8752
2019-04-08,4.8592
2019-04-09,4.844
2019-04-10,4.8632
2019-04-11,4.8656
2019-04-12,4.868
2019-04-15,4.8704
2019-04-16,4.8896
2019-04-17,4.8792
2019-04-18,4.892
2019-04-23,4.9296
2019-04-24,4.9344
2019-04-25,4.9392
2019-04-26,4.9408
2019-04-29,4.9544
2019-04-30,4.9272
2019-05-02,4.9056
2019-05-03,4.944
2019-05-06,4.8936
2019-05-07,4.8472
2019-05-08,4.8328
2019-05-09,4.744
2019-05-10,4.7392
2019-05-13,4.6936
2019-05-14,4.7616
2019-05-15,4.776
2019-05-16,4.836
2019-05-17,4.8112
2019-05-20,4.756
2019-05-21,4.792
2019-05-22,4.7888
2019-05-23,4.7176
2019-05-24,4.7224
2019-05-27,4.736
2019-05-28,4.7384
2019-05-29,4.6872
2019-05-30,4.7016
2019-05-31,4.6688
2019-06-03,4.6464
2019-06-04,4.6736
2019-06-05,4.7
2019-06-06,4.7032
2019-06-07,4.7432
2019-06-11,4.7888
2019-06-12,4.7712
2019-06-13,4.7856
2019-06-14,4.796
2019-06-17,4.7992
2019-06-18,4.8776
2019-06-19,4.8672
2019-06-20,4.8912
2019-06-21,4.8864
2019-06-24,4.8472
2019-06-25,4.8272
2019-06-26,4.8168
2019-06-27,4.8232
2019-06-28,4.844
2019-07-01,4.9208
2019-07-02,4.9232
2019-07-03,4.9656
2019-07-04,4.9784
2019-07-05,4.9664
2019-07-08,4.9608
2019-07-09,4.9552
2019-07-10,4.9632
2019-07-11,4.9696
2019-07-12,4.9784
2019-07-15,4.9952
2019-07-16,5.0128
2019-07-17,4.9872
2019-07-18,4.9584
2019-07-19,4.9928
2019-07-22,4.9784
2019-07-23,5.0216
2019-07-24,5.0392
2019-07-25,5.0248
2019-07-26,5.0544
2019-07-29,5.0384
2019-07-30,5.0048
2019-07-31,5.0168
2019-08-01,5.0424
2019-08-02,4.8776
2019-08-05,4.748
2019-08-06,4.7232
2019-08-07,4.7312
2019-08-08,4.8312
2019-08-09,4.7984
2019-08-12,4.7688
2019-08-13,4.8216
2019-08-14,4.7392
2019-08-15,4.7344
2019-08-16,4.8016
2019-08-19,4.8568
2019-08-20,4.8432
2019-08-21,4.868
2019-08-22,4.8512
2019-08-23,4.7712
2019-08-26,4.784
2019-08-27,4.804
2019-08-28,4.8096
2019-08-29,4.876
2019-08-30,4.9096
2019-09-02,4.9112
2019-09-03,4.8984
2019-09-04,4.9256
2019-09-05,4.9848
2019-09-06,4.9912
2019-09-09,4.9912
2019-09-10,4.9704
2019-09-11,5.04
2019-09-12,5.0528
2019-09-13,5.056
2019-09-16,5.0608
2019-09-17,5.0376
2019-09-18,5.0288
2019-09-19,5.0672
2019-09-20,5.0736
2019-09-23,5.0488
2019-09-24,5.0408
2019-09-25,5.0296
2019-09-26,5.0448
2019-09-27,5.0536
2019-10-01,5.016
2019-10-02,4.8864
2019-10-04,4.9552
2019-10-07,4.9712
2019-10-08,4.9112
2019-10-09,4.9256
2019-10-10,4.964
2019-10-11,5.04
2019-10-14,5.0144
2019-10-15,5.0488
2019-10-16,5.0336
2019-10-17,5.0208
2019-10-18,5.0024
2019-10-21,5.0264
2019-10-22,5.0416
2019-10-23,5.0424
2019-10-24,5.0704
2019-10-25,5.0896
2019-10-28,5.1072
2019-10-29,5.1048
2019-10-30,5.0912
2019-10-31,5.0624
2019-11-01,5.108
2019-11-04,5.1568
2019-11-05,5.1888
2019-11-06,5.188
2019-11-07,5.2304
2019-11-08,5.2184
2019-11-11,5.204
2019-11-12,5.2352
2019-11-13,5.2184
2019-11-14,5.2088
2019-11-15,5.236
2019-11-18,5.2328
2019-11-19,5.2264
2019-11-20,5.2216
2019-11-21,5.1944
2019-11-22,5.22
2019-11-25,5.276
2019-11-26,5.276
2019-11-27,5.3024
2019-11-28,5.3
2019-11-29,5.2768
2019-12-02,5.1944
2019-12-03,5.1504
2019-12-04,5.2136
2019-12-05,5.2
2019-12-06,5.2816
2019-12-09,5.2656
2019-12-10,5.2488
2019-12-11,5.256
2019-12-12,5.2872
2019-12-13,5.3008
2019-12-16,5.3528
2019-12-17,5.3416
2019-12-18,5.3608
2019-12-19,5.3656
2019-12-20,5.4168
2019-12-23,5.4072
2019-12-27,5.4056
2019-12-30,5.3984
2020-01-02,5.4112
2020-01-03,5.4056
2020-01-06,5.3864
2020-01-07,5.4192
2020-01-08,5.44
2020-01-09,5.476
2020-01-10,5.472
2020-01-13,5.4712
2020-01-14,5.4888
2020-01-15,5.4848
2020-01-16,5.5088
2020-01-17,5.5536
2020-01-20,5.5568
2020-01-21,5.5392
2020-01-22,5.5472
2020-01-23,5.5256
2020-01-24,5.552
2020-01-27,5.4272
2020-01-28,5.4776
2020-01-29,5.4984
2020-01-30,5.4272
2020-01-31,5.3608
2020-02-03,5.3904
2020-02-04,5.5032
2020-02-05,5.5472
2020-02-06,5.5936
2020-02-07,5.5776
2020-02-10,5.5992
2020-02-11,5.6432
2020-02-12,5.6912
2020-02-13,5.7048
2020-02-14,5.7032
2020-02-17,5.724
2020-02-18,5.6824
2020-02-19,5.7432
2020-02-20,5.6672
2020-02-21,5.636
2020-02-24,5.448
2020-02-25,5.3672
2020-02-26,5.34
2020-02-27,5.1232
2020-02-28,4.9192
2020-03-02,4.972
2020-03-03,5.0128
2020-03-04,5.056
2020-03-05,5.0248
2020-03-06,4.8064
2020-03-09,4.4688
2020-03-10,4.4672
2020-03-11,4.4784
2020-03-12,4.06
2020-03-13,4.124
2020-03-16,4.0072
2020-03-17,4.044
2020-03-18,3.8792
2020-03-19,3.9556
2020-03-20,3.9884
2020-03-23,3.756
2020-03-24,4.076
2020-03-25,4.1968
2020-03-26,4.2848
2020-03-27,4.1736
2020-03-30,4.248
2020-03-31,4.3232
2020-04-01,4.1496
2020-04-02,4.176
2020-04-03,4.1656
2020-04-06,4.3384
2020-04-07,4.4768
2020-04-08,4.4696
2020-04-09,4.5552
2020-04-14,4.596
2020-04-15,4.5072
2020-04-16,4.5472
2020-04-17,4.616
2020-04-20,4.6576
2020-04-21,4.4848
2020-04-22,4.5776
2020-04-23,4.644
2020-04-24,4.5944
2020-04-27,4.708
2020-04-28,4.7416
2020-04-29,4.828
2020-04-30,4.7552
2020-05-04,4.5832
2020-05-05,4.736
2020-05-06,4.7048
2020-05-07,4.7528
2020-05-08,4.7888
2020-05-11,4.8056
2020-05-12,4.7992
2020-05-13,4.688
2020-05-14,4.6384
2020-05-15,4.656
2020-05-18,4.8272
2020-05-19,4.8096
2020-05-20,4.8248
2020-05-21,4.78
2020-05-22,4.7968
2020-05-25,4.8672
2020-05-26,4.8736
2020-05-27,4.8616
2020-05-28,4.924
2020-05-29,4.8304
2020-06-02,4.932
2020-06-03,5.012
2020-06-04,4.9608
2020-06-05,5.1064
2020-06-08,5.1136
2020-06-09,5.0832
2020-06-10,5.0544
2020-06-11,4.8712
2020-06-12,4.8728
2020-06-15,4.8312
2020-06-16,4.9848
2020-06-17,5.0224
2020-06-18,4.9976
2020-06-19,5.04
2020-06-22,4.9728
2020-06-23,5.0192
2020-06-24,4.8992
2020-06-25,4.9136
2020-06-26,4.8968
2020-06-29,4.8984
2020-06-30,4.9328
2020-07-01,4.96
2020-07-02,5.0408
2020-07-03,5.016
2020-07-06,5.0904
2020-07-07,5.0768
2020-07-08,5.0288
2020-07-09,5.0136
2020-07-10,5.0544
2020-07-13,5.1248
2020-07-14,5.0264
2020-07-15,5.0944
2020-07-16,5.0656
2020-07-17,5.0848
2020-07-20,5.1136
2020-07-21,5.148
2020-07-22,5.0912
2020-07-23,5.0976
2020-07-24,5.0032
2020-07-27,4.9784
2020-07-28,4.996
2020-07-29,5.0064
2020-07-30,4.9568
2020-07-31,4.9304
2020-08-03,5.0344
2020-08-04,5.0376
2020-08-05,5.0432
2020-08-06,5.0456
2020-08-07,5.0784
2020-08-10,5.0952
2020-08-11,5.1464
2020-08-12,5.1672
2020-08-13,5.1432
2020-08-14,5.1224
2020-08-17,5.1336
2020-08-18,5.1136
2020-08-19,5.1376
2020-08-20,5.1112
2020-08-21,5.144
2020-08-24,5.1928
2020-08-25,5.1976
2020-08-26,5.2384
2020-08-27,5.2648
2020-08-28,5.2296
2020-08-31,5.2032
2020-09-01,5.2256
2020-09-02,5.3024
2020-09-03,5.2024
2020-09-04,5.1024
2020-09-07,5.1776
2020-09-08,5.0904
2020-09-09,5.1512
2020-09-10,5.1288
2020-09-11,5.0976
2020-09-14,5.1392
2020-09-15,5.192
2020-09-16,5.2064
2020-09-17,5.144
2020-09-18,5.1128
2020-09-21,5.0024
2020-09-22,5.0512
2020-09-23,5.0856
2020-09-24,5.0256
2020-09-25,5.0496
2020-09-28,5.1584
2020-09-29,5.1208
2020-09-30,5.16
2020-10-01,5.168
2020-10-02,5.1528
2020-10-05,5.1856
2020-10-06,5.2064
2020-10-07,5.2208
2020-10-08,5.2648
2020-10-09,5.2872
2020-10-12,5.3544
2020-10-13,5.3648
2020-10-14,5.3472
2020-10-15,5.288
2020-10-16,5.336
2020-10-19,5.2896
2020-10-20,5.24
2020-10-21,5.2192
2020-10-22,5.2192
2020-10-23,5.232
2020-10-26,5.1616
2020-10-27,5.1624
2020-10-28,5.0512
2020-10-29,5.0864
2020-10-30,5.0424
2020-11-02,5.1208
2020-11-03,5.1928
2020-11-04,5.32
2020-11-05,5.3456
2020-11-06,5.3248
2020-11-09,5.4968
2020-11-10,5.4312
2020-11-11,5.5072
2020-11-12,5.4664
2020-11-13,5.4592
2020-11-16,5.5448
2020-11-17,5.5288
2020-11-18,5.5456
2020-11-19,5.5
2020-11-20,5.5248
2020-11-23,5.5304
2020-11-24,5.6024
2020-11-25,5.5912
2020-11-26,5.5992
2020-11-27,5.6032
2020-11-30,5.5344
2020-12-01,5.584
2020-12-02,5.5568
2020-12-03,5.5664
2020-12-04,5.6016
2020-12-07,5.604
2020-12-08,5.6176
2020-12-09,5.6256
2020-12-10,5.6048
2020-12-11,5.568
2020-12-14,5.5928
2020-12-15,5.592
2020-12-16,5.6328
2020-12-17,5.6304
2020-12-18,5.6328
2020-12-21,5.5776
2020-12-22,5.6144
2020-12-23,5.6448
2020-12-28,5.6792
2020-12-29,5.6872
2020-12-30,5.6896
2021-01-04,5.6608
2021-01-05,5.6856
2021-01-06,5.7528
2021-01-07,5.8096
2021-01-08,5.852
2021-01-11,5.8704
2021-01-12,5.8752
2021-01-13,5.8928
2021-01-14,5.928
2021-01-15,5.8904
2021-01-18,5.8992
2021-01-19,5.9032
2021-01-20,5.98
